kick_distance,roof,surface,half_seconds_remaining,score_differential,wind_speed_mph,wind_dir,humidity_pct,weather_type,temp_f,fg_made
36.0,dome,fieldturf,473.0,7.0,,,,other,,1
32.0,dome,fieldturf,22.0,3.0,,,,other,,1
43.0,outdoors,fieldturf,1380.0,0.0,1.0,N,59.0,cloudy,48.0,1
28.0,outdoors,fieldturf,856.0,-3.0,1.0,N,59.0,cloudy,48.0,1
46.0,outdoors,fieldturf,3.0,-7.0,1.0,N,59.0,cloudy,48.0,0
49.0,outdoors,fieldturf,982.0,-7.0,1.0,N,59.0,cloudy,48.0,1
41.0,outdoors,fieldturf,56.0,-11.0,1.0,N,59.0,cloudy,48.0,1
47.0,outdoors,grass,1198.0,0.0,10.0,SW,,clear,81.0,0
42.0,outdoors,grass,841.0,21.0,10.0,SW,,clear,81.0,1
25.0,outdoors,grass,553.0,7.0,12.0,WSW,74.0,clear,63.0,1
49.0,outdoors,grass,176.0,-10.0,12.0,WSW,74.0,clear,63.0,1
39.0,outdoors,grass,1595.0,-7.0,12.0,WSW,74.0,clear,63.0,0
41.0,outdoors,grass,958.0,-7.0,12.0,WSW,74.0,clear,63.0,1
48.0,closed,fieldturf,1480.0,0.0,9.0,N,64.0,cloudy,44.0,0
37.0,closed,fieldturf,1161.0,0.0,9.0,N,64.0,cloudy,44.0,1
23.0,closed,fieldturf,582.0,-3.0,9.0,N,64.0,cloudy,44.0,1
54.0,closed,fieldturf,149.0,-7.0,9.0,N,64.0,cloudy,44.0,0
47.0,closed,fieldturf,12.0,-7.0,9.0,N,64.0,cloudy,44.0,1
31.0,closed,fieldturf,797.0,-3.0,9.0,N,64.0,cloudy,44.0,1
43.0,closed,fieldturf,363.0,0.0,9.0,N,64.0,cloudy,44.0,1
36.0,outdoors,fieldturf,329.0,0.0,5.0,SSE,89.0,cloudy,60.0,1
55.0,outdoors,fieldturf,1012.0,-10.0,5.0,SSE,89.0,cloudy,60.0,1
40.0,outdoors,fieldturf,387.0,7.0,5.0,SSE,89.0,cloudy,60.0,1
52.0,dome,sportturf,1221.0,0.0,7.0,WSW,83.0,cloudy,69.0,0
22.0,dome,sportturf,727.0,-7.0,7.0,WSW,83.0,cloudy,69.0,1
37.0,dome,sportturf,1324.0,-11.0,7.0,WSW,83.0,cloudy,69.0,1
51.0,outdoors,fieldturf,36.0,7.0,5.0,WNW,58.0,clear,44.0,0
30.0,outdoors,fieldturf,5.0,-7.0,5.0,WNW,58.0,clear,44.0,1
50.0,outdoors,fieldturf,1410.0,4.0,5.0,WNW,58.0,clear,44.0,1
23.0,outdoors,fieldturf,996.0,7.0,5.0,WNW,58.0,clear,44.0,1
35.0,outdoors,grass,1206.0,0.0,7.0,NW,55.0,clear,71.0,0
29.0,outdoors,grass,949.0,0.0,7.0,NW,55.0,clear,71.0,1
54.0,outdoors,grass,3.0,-3.0,7.0,NW,55.0,clear,71.0,0
37.0,dome,sportturf,1464.0,7.0,18.0,SE,52.0,clear,79.0,1
20.0,dome,sportturf,552.0,-4.0,18.0,SE,52.0,clear,79.0,1
31.0,dome,sportturf,359.0,1.0,18.0,SE,52.0,clear,79.0,1
43.0,outdoors,fieldturf,1269.0,0.0,12.0,SSW,55.0,clear,60.0,1
41.0,outdoors,fieldturf,731.0,-10.0,12.0,SSW,55.0,clear,60.0,1
48.0,outdoors,fieldturf,855.0,7.0,12.0,SSW,55.0,clear,60.0,1
27.0,outdoors,fieldturf,130.0,3.0,12.0,SSW,55.0,clear,60.0,1
30.0,outdoors,grass,234.0,0.0,7.0,SSE,45.0,clear,63.0,1
40.0,outdoors,grass,1176.0,4.0,7.0,SSE,45.0,clear,63.0,1
53.0,outdoors,grass,617.0,7.0,5.0,SW,38.0,other,71.0,1
43.0,outdoors,grass,120.0,10.0,5.0,SW,38.0,other,71.0,0
43.0,outdoors,grass,44.0,-10.0,5.0,SW,38.0,other,71.0,0
27.0,outdoors,grass,860.0,17.0,5.0,SW,38.0,other,71.0,1
48.0,dome,sportturf,1245.0,7.0,,,,other,64.0,1
41.0,dome,sportturf,671.0,-10.0,,,,other,64.0,1
23.0,dome,sportturf,284.0,7.0,,,,other,64.0,1
23.0,dome,sportturf,1214.0,10.0,,,,other,64.0,1
33.0,dome,sportturf,279.0,14.0,,,,other,64.0,1
20.0,outdoors,grass,1396.0,0.0,8.0,W,90.0,rain,54.0,1
51.0,outdoors,grass,777.0,-3.0,8.0,W,90.0,rain,54.0,1
24.0,outdoors,grass,1020.0,-7.0,8.0,W,90.0,rain,54.0,1
48.0,outdoors,grass,705.0,-4.0,8.0,W,90.0,rain,54.0,0
42.0,outdoors,grass,295.0,4.0,8.0,W,90.0,rain,54.0,1
31.0,outdoors,grass,1350.0,0.0,0.0,,,rain,50.0,1
44.0,outdoors,grass,1099.0,-3.0,0.0,,,rain,50.0,0
40.0,outdoors,grass,21.0,-17.0,0.0,,,rain,50.0,1
41.0,outdoors,grass,208.0,14.0,0.0,,,rain,50.0,1
22.0,outdoors,grass,864.0,7.0,16.0,,84.0,rain,45.0,1
35.0,outdoors,grass,545.0,-10.0,16.0,,84.0,rain,45.0,1
33.0,outdoors,grass,1404.0,0.0,16.0,,84.0,rain,45.0,0
31.0,outdoors,grass,761.0,0.0,16.0,,84.0,rain,45.0,1
46.0,outdoors,grass,2.0,-3.0,16.0,,84.0,rain,45.0,1
23.0,outdoors,grass,849.0,0.0,16.0,,84.0,rain,45.0,1
23.0,outdoors,fieldturf,1238.0,-14.0,16.0,SSW,30.0,cloudy,69.0,1
28.0,outdoors,fieldturf,262.0,11.0,16.0,SSW,30.0,cloudy,69.0,1
31.0,outdoors,fieldturf,15.0,-14.0,16.0,SSW,30.0,cloudy,69.0,1
48.0,outdoors,sportturf,1435.0,0.0,6.0,SSE,56.0,clear,61.0,1
32.0,outdoors,sportturf,605.0,-10.0,6.0,SSE,56.0,clear,61.0,1
34.0,outdoors,sportturf,200.0,14.0,6.0,SSE,56.0,clear,61.0,1
47.0,outdoors,sportturf,778.0,-31.0,6.0,SSE,56.0,clear,61.0,1
40.0,outdoors,grass,778.0,-7.0,10.0,E,51.0,cloudy,80.0,1
34.0,outdoors,grass,427.0,-10.0,10.0,E,51.0,cloudy,80.0,1
45.0,outdoors,grass,72.0,7.0,10.0,E,51.0,cloudy,80.0,1
27.0,outdoors,grass,922.0,7.0,5.0,NORTHEAST,59.0,clear,55.0,1
33.0,outdoors,grass,5.0,-3.0,5.0,NORTHEAST,59.0,clear,55.0,1
41.0,outdoors,grass,494.0,0.0,5.0,NORTHEAST,59.0,clear,55.0,0
58.0,outdoors,grass,168.0,0.0,5.0,NORTHEAST,59.0,clear,55.0,0
40.0,outdoors,grass,548.0,-21.0,20.0,ENE,52.0,cloudy,78.0,1
37.0,outdoors,grass,32.0,18.0,20.0,ENE,52.0,cloudy,78.0,1
38.0,outdoors,grass,854.0,28.0,20.0,ENE,52.0,cloudy,78.0,1
53.0,outdoors,grass,590.0,31.0,20.0,ENE,52.0,cloudy,78.0,1
48.0,dome,fieldturf,1563.0,7.0,,,,other,,1
28.0,dome,fieldturf,966.0,10.0,,,,other,,1
51.0,dome,fieldturf,584.0,-13.0,,,,other,,1
28.0,dome,fieldturf,116.0,-3.0,,,,other,,1
38.0,dome,fieldturf,37.0,0.0,,,,other,,1
48.0,dome,fieldturf,2.0,-3.0,,,,other,,1
27.0,dome,fieldturf,900.0,0.0,,,,other,,1
26.0,outdoors,grass,1406.0,-7.0,5.0,,52.0,clear,46.0,1
41.0,outdoors,grass,848.0,3.0,5.0,,52.0,clear,46.0,0
39.0,outdoors,grass,1315.0,3.0,5.0,,52.0,clear,46.0,1
22.0,outdoors,grass,937.0,-6.0,5.0,,52.0,clear,46.0,1
32.0,outdoors,grass,1537.0,0.0,12.0,SOUTHERLY,52.0,cloudy,64.0,1
37.0,outdoors,grass,397.0,17.0,12.0,SOUTHERLY,52.0,cloudy,64.0,1
32.0,outdoors,grass,711.0,20.0,12.0,SOUTHERLY,52.0,cloudy,64.0,1
34.0,outdoors,grass,1415.0,0.0,15.0,,37.0,clear,59.0,1
50.0,outdoors,grass,866.0,4.0,15.0,,37.0,clear,59.0,0
33.0,outdoors,grass,5.0,-18.0,15.0,,37.0,clear,59.0,1
51.0,closed,matrixturf,733.0,7.0,,,51.0,other,56.0,1
37.0,closed,matrixturf,318.0,10.0,,,51.0,other,56.0,1
44.0,closed,matrixturf,1162.0,-13.0,,,51.0,other,56.0,1
32.0,closed,matrixturf,6.0,-3.0,,,51.0,other,56.0,1
38.0,closed,matrixturf,373.0,0.0,,,51.0,other,56.0,1
30.0,dome,fieldturf,1169.0,0.0,,,70.0,other,68.0,1
50.0,dome,fieldturf,3.0,-3.0,,,70.0,other,68.0,0
38.0,dome,fieldturf,521.0,-3.0,,,70.0,other,68.0,0
27.0,dome,fieldturf,265.0,3.0,,,70.0,other,68.0,1
39.0,dome,fieldturf,24.0,1.0,,,70.0,other,68.0,1
36.0,outdoors,fieldturf,750.0,-7.0,14.0,NNE,62.0,clear,42.0,0
47.0,outdoors,fieldturf,351.0,-7.0,14.0,NNE,62.0,clear,42.0,1
31.0,outdoors,fieldturf,118.0,4.0,14.0,NNE,62.0,clear,42.0,1
58.0,outdoors,fieldturf,3.0,-7.0,14.0,NNE,62.0,clear,42.0,0
43.0,closed,grass,178.0,0.0,7.0,ESE,43.0,cloudy,70.0,1
42.0,closed,grass,76.0,-3.0,7.0,ESE,43.0,cloudy,70.0,1
50.0,closed,grass,2.0,0.0,7.0,ESE,43.0,cloudy,70.0,0
40.0,closed,grass,1565.0,0.0,7.0,ESE,43.0,cloudy,70.0,1
27.0,closed,grass,1038.0,-10.0,7.0,ESE,43.0,cloudy,70.0,1
47.0,closed,grass,5.0,0.0,7.0,ESE,43.0,cloudy,70.0,0
25.0,closed,grass,493.0,0.0,7.0,ESE,43.0,cloudy,70.0,1
33.0,closed,grass,264.0,-3.0,7.0,ESE,43.0,cloudy,70.0,1
32.0,outdoors,a_turf,1216.0,7.0,5.0,NE,73.0,clear,35.0,1
34.0,outdoors,a_turf,943.0,3.0,5.0,NE,73.0,clear,35.0,1
42.0,outdoors,a_turf,540.0,6.0,5.0,NE,73.0,clear,35.0,1
19.0,outdoors,a_turf,3.0,9.0,5.0,NE,73.0,clear,35.0,1
50.0,outdoors,a_turf,1007.0,-12.0,5.0,NE,73.0,clear,35.0,0
40.0,outdoors,grass,1527.0,-21.0,3.0,W,62.0,cloudy,61.0,1
47.0,outdoors,grass,633.0,25.0,3.0,W,62.0,cloudy,61.0,1
51.0,dome,astroplay,949.0,-7.0,,,,other,,1
26.0,dome,astroplay,713.0,-4.0,,,,other,,0
51.0,dome,astroplay,62.0,3.0,,,,other,,1
44.0,dome,astroplay,120.0,14.0,,,,other,,0
41.0,outdoors,grass,859.0,-7.0,9.0,ENE,55.0,cloudy,52.0,1
25.0,outdoors,grass,2.0,11.0,9.0,ENE,55.0,cloudy,52.0,1
42.0,outdoors,grass,1412.0,-14.0,9.0,ENE,55.0,cloudy,52.0,1
55.0,outdoors,grass,1168.0,-7.0,3.0,SE,22.0,clear,62.0,0
19.0,outdoors,grass,697.0,0.0,3.0,SE,22.0,clear,62.0,1
30.0,outdoors,grass,647.0,8.0,3.0,SE,22.0,clear,62.0,1
32.0,outdoors,grass,259.0,11.0,3.0,SE,22.0,clear,62.0,1
51.0,outdoors,grass,1225.0,7.0,9.0,NNE,15.0,cloudy,53.0,1
40.0,outdoors,grass,162.0,4.0,9.0,NNE,15.0,cloudy,53.0,0
40.0,outdoors,grass,246.0,-11.0,9.0,NNE,15.0,cloudy,53.0,1
31.0,outdoors,grass,1363.0,0.0,7.0,W,30.0,clear,65.0,1
22.0,outdoors,grass,221.0,-3.0,7.0,W,30.0,clear,65.0,1
22.0,outdoors,grass,4.0,0.0,7.0,W,30.0,clear,65.0,0
42.0,outdoors,grass,1422.0,0.0,7.0,W,30.0,clear,65.0,1
48.0,outdoors,grass,633.0,3.0,7.0,W,30.0,clear,65.0,1
56.0,outdoors,grass,217.0,-1.0,7.0,W,30.0,clear,65.0,0
48.0,outdoors,grass,13.0,1.0,7.0,W,30.0,clear,65.0,0
47.0,outdoors,grass,188.0,7.0,1.0,SSW,82.0,cloudy,59.0,1
43.0,outdoors,grass,1643.0,-10.0,1.0,SSW,82.0,cloudy,59.0,1
30.0,outdoors,grass,475.0,7.0,1.0,SSW,82.0,cloudy,59.0,1
38.0,outdoors,grass,3.0,-3.0,1.0,SSW,82.0,cloudy,59.0,1
38.0,outdoors,grass,72.0,0.0,1.0,SSW,82.0,cloudy,59.0,1
33.0,closed,fieldturf,1173.0,-7.0,10.0,SW,51.0,cloudy,45.0,1
25.0,closed,fieldturf,253.0,4.0,10.0,SW,51.0,cloudy,45.0,1
31.0,closed,fieldturf,141.0,-7.0,10.0,SW,51.0,cloudy,45.0,1
19.0,closed,fieldturf,1.0,4.0,10.0,SW,51.0,cloudy,45.0,1
36.0,outdoors,grass,1575.0,0.0,2.0,WNW,42.0,clear,36.0,1
41.0,outdoors,grass,859.0,-11.0,2.0,WNW,42.0,clear,36.0,1
45.0,outdoors,grass,200.0,-2.0,2.0,WNW,42.0,clear,36.0,1
23.0,outdoors,grass,763.0,-1.0,2.0,WNW,42.0,clear,36.0,1
34.0,outdoors,grass,1464.0,0.0,5.0,,38.0,clear,52.0,1
22.0,outdoors,grass,1175.0,3.0,5.0,,38.0,clear,52.0,1
47.0,outdoors,grass,982.0,-6.0,5.0,,38.0,clear,52.0,0
33.0,outdoors,grass,1621.0,1.0,5.0,,38.0,clear,52.0,0
49.0,outdoors,grass,1360.0,-1.0,5.0,,38.0,clear,52.0,1
34.0,outdoors,grass,18.0,5.0,5.0,,38.0,clear,52.0,1
55.0,outdoors,fieldturf,1341.0,0.0,17.0,WSW,60.0,clear,34.0,0
43.0,outdoors,fieldturf,929.0,7.0,17.0,WSW,60.0,clear,34.0,1
28.0,outdoors,fieldturf,224.0,-17.0,17.0,WSW,60.0,clear,34.0,1
46.0,dome,fieldturf,1328.0,7.0,,,70.0,other,60.0,1
45.0,dome,fieldturf,1060.0,-3.0,,,70.0,other,60.0,1
51.0,dome,fieldturf,583.0,0.0,,,70.0,other,60.0,0
47.0,dome,fieldturf,275.0,0.0,,,70.0,other,60.0,0
32.0,dome,fieldturf,145.0,0.0,,,70.0,other,60.0,1
40.0,outdoors,grass,1642.0,0.0,5.0,W,26.0,cloudy,41.0,1
47.0,outdoors,grass,937.0,4.0,5.0,W,26.0,cloudy,41.0,1
30.0,outdoors,grass,725.0,-7.0,5.0,W,26.0,cloudy,41.0,0
39.0,outdoors,grass,3.0,22.0,5.0,W,26.0,cloudy,41.0,0
46.0,outdoors,grass,1142.0,15.0,5.0,W,26.0,cloudy,41.0,1
39.0,outdoors,fieldturf,1509.0,0.0,2.0,SSW,72.0,clear,46.0,0
32.0,outdoors,fieldturf,7.0,-35.0,2.0,SSW,72.0,clear,46.0,1
48.0,outdoors,fieldturf,45.0,21.0,9.0,SW,47.0,clear,41.0,0
55.0,outdoors,fieldturf,2.0,21.0,9.0,SW,47.0,clear,41.0,1
55.0,outdoors,fieldturf,1534.0,-24.0,9.0,SW,47.0,clear,41.0,1
20.0,outdoors,fieldturf,753.0,14.0,9.0,SW,47.0,clear,41.0,1
28.0,outdoors,grass,1450.0,-7.0,10.0,SSW,65.0,clear,34.0,1
32.0,outdoors,grass,225.0,3.0,10.0,SSW,65.0,clear,34.0,1
43.0,outdoors,grass,4.0,0.0,6.0,WNW,51.0,clear,72.0,1
27.0,dome,sportturf,473.0,7.0,5.0,NW,41.0,clear,66.0,1
50.0,dome,sportturf,287.0,10.0,5.0,NW,41.0,clear,66.0,0
33.0,dome,sportturf,73.0,10.0,5.0,NW,41.0,clear,66.0,0
32.0,closed,grass,3.0,0.0,,,,other,,1
35.0,closed,grass,1297.0,4.0,,,,other,,0
19.0,closed,grass,332.0,11.0,,,,other,,1
38.0,outdoors,grass,1716.0,0.0,4.0,NW,,other,60.0,1
42.0,outdoors,grass,574.0,-4.0,4.0,NW,,other,60.0,0
40.0,outdoors,grass,15.0,-4.0,4.0,NW,,other,60.0,1
39.0,outdoors,grass,1114.0,-8.0,4.0,NW,,other,60.0,1
33.0,outdoors,grass,609.0,-5.0,4.0,NW,,other,60.0,1
41.0,outdoors,grass,29.0,2.0,4.0,NW,,other,60.0,1
30.0,closed,matrixturf,1467.0,0.0,18.0,SOUTH,40.0,other,76.0,1
33.0,closed,matrixturf,1613.0,-25.0,18.0,SOUTH,40.0,other,76.0,1
48.0,closed,matrixturf,183.0,7.0,18.0,SOUTH,40.0,other,76.0,1
51.0,closed,matrixturf,23.0,-10.0,18.0,SOUTH,40.0,other,76.0,1
46.0,outdoors,fieldturf,1220.0,0.0,6.0,SW,89.0,other,46.0,0
52.0,outdoors,fieldturf,505.0,0.0,6.0,SW,89.0,other,46.0,0
48.0,outdoors,fieldturf,3.0,0.0,6.0,SW,89.0,other,46.0,1
35.0,outdoors,fieldturf,639.0,-4.0,6.0,SW,89.0,other,46.0,1
42.0,outdoors,grass,1105.0,0.0,0.0,,60.0,clear,61.0,1
52.0,outdoors,grass,299.0,3.0,0.0,,60.0,clear,61.0,1
20.0,outdoors,grass,900.0,-7.0,14.0,NW,65.0,cloudy,66.0,1
19.0,outdoors,grass,581.0,-3.0,14.0,NW,65.0,cloudy,66.0,1
19.0,outdoors,grass,1.0,0.0,14.0,NW,65.0,cloudy,66.0,1
54.0,outdoors,grass,1061.0,3.0,14.0,NW,65.0,cloudy,66.0,0
24.0,outdoors,grass,170.0,4.0,14.0,NW,65.0,cloudy,66.0,1
41.0,outdoors,grass,785.0,0.0,21.0,WEST,84.0,cloudy,61.0,1
51.0,outdoors,grass,273.0,-10.0,21.0,WEST,84.0,cloudy,61.0,1
61.0,outdoors,grass,5.0,-7.0,21.0,WEST,84.0,cloudy,61.0,0
35.0,outdoors,grass,1496.0,7.0,21.0,WEST,84.0,cloudy,61.0,1
28.0,outdoors,grass,1022.0,10.0,21.0,WEST,84.0,cloudy,61.0,0
37.0,outdoors,grass,1475.0,-7.0,19.0,SSW,60.0,cloudy,66.0,1
50.0,outdoors,grass,1320.0,18.0,19.0,SSW,60.0,cloudy,66.0,1
48.0,dome,fieldturf,1434.0,0.0,,,70.0,other,68.0,1
33.0,dome,fieldturf,442.0,3.0,,,70.0,other,68.0,1
52.0,dome,fieldturf,230.0,6.0,,,70.0,other,68.0,1
31.0,dome,fieldturf,525.0,9.0,,,70.0,other,68.0,1
36.0,outdoors,a_turf,711.0,-7.0,17.0,SW,87.0,rain,52.0,1
29.0,outdoors,a_turf,34.0,4.0,17.0,SW,87.0,rain,52.0,1
50.0,outdoors,a_turf,1039.0,14.0,17.0,SW,87.0,rain,52.0,1
30.0,outdoors,grass,1151.0,7.0,8.0,NORTHWEST,79.0,cloudy,45.0,1
53.0,outdoors,grass,3.0,-4.0,8.0,NORTHWEST,79.0,cloudy,45.0,0
47.0,outdoors,grass,1371.0,-4.0,8.0,NORTHWEST,79.0,cloudy,45.0,1
31.0,outdoors,grass,244.0,6.0,8.0,NORTHWEST,79.0,cloudy,45.0,1
42.0,outdoors,grass,121.0,-9.0,8.0,NORTHWEST,79.0,cloudy,45.0,0
49.0,outdoors,grass,1310.0,7.0,18.0,E,66.0,cloudy,77.0,0
44.0,outdoors,grass,906.0,-7.0,18.0,E,66.0,cloudy,77.0,1
43.0,outdoors,grass,418.0,11.0,18.0,E,66.0,cloudy,77.0,1
32.0,outdoors,grass,801.0,7.0,18.0,E,66.0,cloudy,77.0,1
33.0,outdoors,grass,530.0,-10.0,18.0,E,66.0,cloudy,77.0,1
20.0,outdoors,grass,75.0,7.0,18.0,E,66.0,cloudy,77.0,1
42.0,outdoors,grass,36.0,-10.0,18.0,E,66.0,cloudy,77.0,1
45.0,dome,fieldturf,538.0,14.0,,,,other,,1
21.0,dome,fieldturf,1408.0,-10.0,,,,other,,1
52.0,dome,fieldturf,1138.0,-7.0,,,,other,,1
29.0,dome,fieldturf,893.0,4.0,,,,other,,1
55.0,dome,fieldturf,269.0,7.0,,,,other,,1
39.0,outdoors,grass,1287.0,0.0,1.0,EAST,98.0,cloudy,55.0,1
43.0,outdoors,grass,806.0,-4.0,1.0,EAST,98.0,cloudy,55.0,0
33.0,outdoors,grass,46.0,-3.0,1.0,EAST,98.0,cloudy,55.0,1
40.0,outdoors,grass,4.0,0.0,1.0,EAST,98.0,cloudy,55.0,1
35.0,outdoors,grass,1094.0,3.0,1.0,EAST,98.0,cloudy,55.0,1
39.0,closed,matrixturf,819.0,-7.0,14.0,SOUTH,54.0,other,76.0,1
43.0,closed,matrixturf,3.0,4.0,14.0,SOUTH,54.0,other,76.0,1
43.0,closed,matrixturf,596.0,0.0,14.0,SOUTH,54.0,other,76.0,1
46.0,outdoors,sportturf,1372.0,0.0,9.0,SOUTH,62.0,cloudy,57.0,1
45.0,outdoors,sportturf,837.0,-3.0,9.0,SOUTH,62.0,cloudy,57.0,1
23.0,outdoors,sportturf,578.0,0.0,9.0,SOUTH,62.0,cloudy,57.0,1
41.0,outdoors,sportturf,37.0,-10.0,9.0,SOUTH,62.0,cloudy,57.0,1
42.0,outdoors,sportturf,3.0,0.0,9.0,SOUTH,62.0,cloudy,57.0,1
31.0,outdoors,grass,9.0,0.0,4.0,W,76.0,cloudy,61.0,1
46.0,outdoors,grass,3.0,-3.0,4.0,W,76.0,cloudy,61.0,1
58.0,dome,astroplay,30.0,-7.0,,,,other,,0
23.0,dome,astroplay,527.0,5.0,,,,other,,1
33.0,dome,astroplay,98.0,0.0,,,,other,,1
53.0,dome,astroplay,2.0,-3.0,,,,other,,1
51.0,dome,astroplay,256.0,0.0,,,,other,,0
54.0,dome,astroplay,30.0,0.0,,,,other,,1
31.0,outdoors,grass,1186.0,-7.0,4.0,NORTH,16.0,cloudy,64.0,1
50.0,outdoors,grass,900.0,-18.0,4.0,NORTH,16.0,cloudy,64.0,1
31.0,outdoors,grass,461.0,15.0,4.0,NORTH,16.0,cloudy,64.0,1
47.0,outdoors,grass,282.0,18.0,4.0,NORTH,16.0,cloudy,64.0,0
55.0,outdoors,grass,208.0,-18.0,4.0,NORTH,16.0,cloudy,64.0,1
31.0,outdoors,fieldturf,1504.0,0.0,8.0,SE,82.0,rain,48.0,1
28.0,outdoors,fieldturf,1367.0,45.0,8.0,SE,82.0,rain,48.0,1
32.0,outdoors,fieldturf,1030.0,48.0,8.0,SE,82.0,rain,48.0,1
24.0,outdoors,grass,658.0,7.0,4.0,SSW,50.0,cloudy,70.0,1
41.0,outdoors,grass,302.0,10.0,4.0,SSW,50.0,cloudy,70.0,1
